0 0.5264 0.5429 0.5328 0.5324 0.5262
4000 0.5307 0.5497 0.5434 0.5368 0.5271
8000 0.5281 0.5507 0.5428 0.5462 0.5353
12000 0.5353 0.5634 0.5517 0.5509 0.5323
16000 0.5423 0.5714 0.5551 0.5613 0.5538
20000 0.5483 0.5733 0.5719 0.565 0.5579
24000 0.5476 0.5775 0.5768 0.5693 0.57
28000 0.5514 0.5801 0.5727 0.5745 0.5709
32000 0.5589 0.5798 0.5877 0.5807 0.5724
36000 0.5592 0.5878 0.5881 0.5775 0.5741
40000 0.5593 0.585 0.5888 0.5822 0.5834
44000 0.5689 0.5925 0.5946 0.58 0.5933
48000 0.568 0.5941 0.5891 0.5786 0.589
52000 0.5695 0.5979 0.5956 0.5958 0.5853
56000 0.5603 0.5963 0.5928 0.5953 0.5929
60000 0.57 0.5887 0.5947 0.5924 0.5954
64000 0.581 0.5998 0.5971 0.5955 0.5975
68000 0.5827 0.6019 0.6039 0.5935 0.5988
72000 0.5977 0.6039 0.5952 0.5997 0.6037
76000 0.5971 0.6021 0.6064 0.591 0.6036
80000 0.5951 0.6066 0.6002 0.5978 0.5982
84000 0.5992 0.6066 0.6019 0.6051 0.6029
88000 0.6005 0.6021 0.5995 0.5969 0.5992
92000 0.6038 0.6038 0.6077 0.5962 0.5985
96000 0.5997 0.6062 0.605 0.5979 0.603
100000 0.6002 0.5992 0.6019 0.6086 0.6087
104000 0.6042 0.6018 0.6098 0.6006 0.6067
108000 0.597 0.6056 0.6097 0.6019 0.6051
112000 0.6022 0.6088 0.6048 0.6084 0.5988
116000 0.6101 0.6051 0.607 0.6066 0.6065
120000 0.6047 0.6097 0.6116 0.6044 0.6025
124000 0.6067 0.6086 0.611 0.6072 0.6034
128000 0.6069 0.608 0.6118 0.6048 0.6065
132000 0.6099 0.6075 0.6145 0.6044 0.6069
136000 0.6062 0.6091 0.6089 0.6054 0.6094
140000 0.6121 0.6159 0.6152 0.6151 0.6101
144000 0.6088 0.6162 0.6026 0.6097 0.6109
148000 0.6049 0.6095 0.6065 0.6039 0.6077
152000 0.6071 0.6102 0.6119 0.6037 0.6079
156000 0.6031 0.6057 0.6089 0.6017 0.6122
160000 0.6095 0.6127 0.6144 0.6065 0.6144
