0 0.5236 0.5216 0.522 0.5324 0.5244
4000 0.3693 0.3715 0.3732 0.3384 0.3611
8000 0.3406 0.187 0.3463 0.3689 0.358
12000 0.3269 0.3397 0.3648 0.3244 0.3396
16000 0.3208 0.3699 0.3537 0.3242 0.3352
20000 0.3004 0.343 0.343 0.3195 0.3244
24000 0.3427 0.3558 0.3466 0.2738 0.3408
28000 0.3438 0.3395 0.3442 0.3202 0.3294
32000 0.3343 0.3144 0.3409 0.3168 0.3548
36000 0.3091 0.3146 0.3196 0.3223 0.3345
40000 0.3435 0.3191 0.3327 0.3181 0.3328
44000 0.3374 0.3339 0.3261 0.3113 0.3524
48000 0.3518 0.3434 0.3251 0.3321 0.3183
52000 0.346 0.3247 0.3468 0.3363 0.3465
56000 0.3124 0.3468 0.3233 0.3625 0.3445
60000 0.3339 0.3202 0.3144 0.2832 0.3396
64000 0.3429 0.3443 0.331 0.3087 0.2011
68000 0.345 0.3357 0.3426 0.2959 0.2699
72000 0.3275 0.3337 0.3409 0.3077 0.3376
76000 0.3183 0.3269 0.2497 0.3054 0.357
80000 0.3192 0.3386 0.3005 0.3133 0.3386
84000 0.321 0.3045 0.3391 0.3204 0.3156
88000 0.2917 0.3058 0.316 0.315 0.3361
92000 0.3153 0.3096 0.317 0.3166 0.3347
96000 0.3146 0.3198 0.3254 0.3258 0.3501
100000 0.3165 0.2964 0.3207 0.317 0.3247
104000 0.3094 0.3227 0.3267 0.3012 0.347
108000 0.3064 0.2416 0.3008 0.3087 0.3344
112000 0.3063 0.3012 0.3095 0.295 0.3023
116000 0.3184 0.3049 0.2965 0.3056 0.3244
120000 0.306 0.3324 0.303 0.3137 0.2925
124000 0.2875 0.3163 0.2131 0.2918 0.3118
128000 0.3074 0.3284 0.2993 0.3185 0.3292
132000 0.2901 0.3124 0.3274 0.3072 0.3181
136000 0.2777 0.3154 0.3227 0.3023 0.3172
140000 0.2909 0.3118 0.3171 0.2963 0.3241
144000 0.2899 0.3157 0.31 0.297 0.3055
148000 0.2894 0.3139 0.3189 0.2688 0.3151
152000 0.2963 0.3332 0.3086 0.2914 0.321
156000 0.3044 0.3051 0.2358 0.3031 0.2958
160000 0.2229 0.3039 0.2716 0.2893 0.3043
