0 0.5257 0.5292 0.52 0.529 0.5202
4000 0.525 0.5128 0.5112 0.5285 0.5208
8000 0.524 0.52 0.509 0.524 0.514
12000 0.5316 0.5177 0.5197 0.5291 0.5233
16000 0.53 0.534 0.5256 0.5368 0.5338
20000 0.5456 0.5435 0.5471 0.5545 0.5391
24000 0.5397 0.5509 0.5555 0.5571 0.5502
28000 0.5449 0.5642 0.5538 0.5419 0.541
32000 0.5553 0.5579 0.5615 0.5658 0.5579
36000 0.5486 0.5676 0.5782 0.5667 0.561
40000 0.5543 0.5695 0.5674 0.5692 0.5692
44000 0.5603 0.5751 0.5903 0.579 0.5779
48000 0.5576 0.5671 0.5744 0.5757 0.5678
52000 0.5558 0.5704 0.5823 0.5804 0.5775
56000 0.5662 0.5909 0.5795 0.5857 0.5906
60000 0.5651 0.5862 0.5846 0.5782 0.5845
64000 0.5601 0.5887 0.5848 0.5846 0.5848
68000 0.5715 0.5858 0.598 0.587 0.585
72000 0.574 0.5922 0.5908 0.5938 0.5927
76000 0.5724 0.5957 0.602 0.5835 0.5966
80000 0.5755 0.5923 0.5927 0.5936 0.5921
84000 0.5786 0.5866 0.5969 0.5881 0.594
88000 0.5834 0.5917 0.5955 0.5907 0.5992
92000 0.5922 0.5938 0.6047 0.5841 0.5942
96000 0.5849 0.594 0.6011 0.5873 0.6037
100000 0.5928 0.5914 0.6034 0.6002 0.5969
104000 0.5926 0.6019 0.6045 0.5987 0.6018
108000 0.596 0.6025 0.6083 0.597 0.5848
112000 0.594 0.5935 0.6023 0.5973 0.5938
116000 0.5964 0.593 0.6024 0.5961 0.5997
120000 0.594 0.6021 0.5988 0.6054 0.6037
124000 0.5979 0.6006 0.6122 0.5954 0.5993
128000 0.6017 0.6032 0.6083 0.603 0.6007
132000 0.5958 0.6061 0.6018 0.6045 0.6046
136000 0.6008 0.6015 0.6074 0.5967 0.5938
140000 0.6056 0.6016 0.6065 0.6061 0.6099
144000 0.6018 0.6068 0.5985 0.5953 0.5959
148000 0.6055 0.599 0.6056 0.5963 0.5992
152000 0.5986 0.6064 0.6114 0.6036 0.6074
156000 0.6036 0.5997 0.613 0.5996 0.5969
160000 0.6032 0.6079 0.6022 0.6062 0.607
