0 0.526 0.527 0.5279 0.5406 0.5241
4000 0.4474 0.465 0.4651 0.4699 0.4623
8000 0.4352 0.4399 0.4616 0.4587 0.48
12000 0.4512 0.4712 0.4492 0.4506 0.4612
16000 0.4405 0.4602 0.4556 0.447 0.4655
20000 0.4393 0.4658 0.454 0.4477 0.442
24000 0.4384 0.4509 0.4486 0.4237 0.4252
28000 0.4188 0.4334 0.4462 0.3972 0.4293
32000 0.4505 0.4611 0.4444 0.4436 0.4413
36000 0.4482 0.4534 0.4448 0.441 0.4178
40000 0.4315 0.4601 0.4583 0.4505 0.4341
44000 0.4421 0.447 0.4526 0.452 0.4446
48000 0.4468 0.4509 0.4494 0.4479 0.4277
52000 0.4262 0.4601 0.4641 0.45 0.4544
56000 0.4555 0.4797 0.4577 0.4479 0.4413
60000 0.4674 0.4604 0.438 0.4498 0.4646
64000 0.4681 0.4752 0.4658 0.4441 0.4511
68000 0.4576 0.4457 0.4585 0.4627 0.4445
72000 0.4551 0.4761 0.4543 0.4503 0.4516
76000 0.4623 0.4436 0.4636 0.4567 0.4715
80000 0.4656 0.4962 0.4479 0.4466 0.4589
84000 0.4696 0.4788 0.4605 0.4517 0.4424
88000 0.4752 0.488 0.476 0.4445 0.4717
92000 0.4631 0.4832 0.473 0.4623 0.4635
96000 0.4586 0.4741 0.4756 0.4476 0.4839
100000 0.4552 0.4434 0.4663 0.4601 0.4717
104000 0.4955 0.4653 0.4659 0.4511 0.4651
108000 0.503 0.4913 0.4896 0.459 0.4707
112000 0.5071 0.4811 0.4697 0.4639 0.4741
116000 0.4875 0.4868 0.469 0.4652 0.4858
120000 0.4903 0.486 0.4955 0.4554 0.453
124000 0.5207 0.5 0.5267 0.4687 0.4665
128000 0.5068 0.4906 0.4834 0.4643 0.4779
132000 0.4872 0.4927 0.4672 0.4667 0.49
136000 0.5009 0.4761 0.48 0.4864 0.4764
140000 0.5155 0.5094 0.5042 0.4904 0.4701
144000 0.4989 0.5065 0.4992 0.4802 0.4966
148000 0.5166 0.5036 0.5273 0.4865 0.492
152000 0.5161 0.5105 0.4742 0.4952 0.4704
156000 0.5003 0.501 0.5032 0.5019 0.4699
160000 0.4989 0.5105 0.5098 0.4912 0.4979
