0 0.5209 0.5444 0.5234 0.5425 0.5215
4000 0.4741 0.4956 0.4894 0.4943 0.4872
8000 0.4658 0.496 0.4767 0.4931 0.4836
12000 0.4736 0.4941 0.4938 0.4808 0.4925
16000 0.4806 0.4963 0.4917 0.4839 0.48
20000 0.4765 0.5025 0.4864 0.502 0.4865
24000 0.4686 0.5045 0.5018 0.5023 0.4919
28000 0.4856 0.5239 0.5028 0.495 0.4924
32000 0.4799 0.5011 0.5116 0.4976 0.4906
36000 0.5072 0.5217 0.5233 0.5027 0.4871
40000 0.5072 0.5543 0.505 0.5129 0.5162
44000 0.5143 0.5235 0.5234 0.5204 0.5306
48000 0.5211 0.5366 0.5325 0.5215 0.5307
52000 0.535 0.5302 0.5274 0.5378 0.529
56000 0.5393 0.5394 0.5418 0.5345 0.5311
60000 0.5339 0.5518 0.5307 0.5269 0.5404
64000 0.528 0.5341 0.5437 0.5457 0.5469
68000 0.5393 0.5533 0.5461 0.5538 0.5471
72000 0.5392 0.569 0.5544 0.5614 0.5514
76000 0.5508 0.5256 0.5752 0.5498 0.5615
80000 0.566 0.5556 0.5749 0.5477 0.5638
84000 0.5528 0.5533 0.5714 0.5655 0.5644
88000 0.5506 0.5551 0.5738 0.5633 0.5733
92000 0.5563 0.5612 0.5808 0.5518 0.571
96000 0.5678 0.5688 0.5758 0.563 0.5711
100000 0.5796 0.5705 0.5636 0.5671 0.5698
104000 0.5753 0.563 0.5765 0.5576 0.5775
108000 0.576 0.5712 0.5735 0.5804 0.5742
112000 0.5767 0.5635 0.589 0.5674 0.5832
116000 0.5747 0.5837 0.5795 0.5745 0.5833
120000 0.5876 0.5749 0.588 0.5691 0.5822
124000 0.5836 0.5901 0.584 0.5944 0.5773
128000 0.5897 0.577 0.5948 0.5907 0.5863
132000 0.5893 0.5905 0.5775 0.5858 0.5741
136000 0.5869 0.5797 0.5787 0.5917 0.5921
140000 0.5919 0.592 0.5958 0.5762 0.5893
144000 0.5831 0.5757 0.581 0.5864 0.5869
148000 0.5798 0.5863 0.5875 0.5808 0.5831
152000 0.595 0.5743 0.5898 0.5845 0.5838
156000 0.6029 0.5861 0.5915 0.5886 0.5917
160000 0.5917 0.5894 0.5951 0.5872 0.5808
