0 0.5247 0.5467 0.525 0.5239 0.5235
4000 0.4354 0.4556 0.4119 0.426 0.4205
8000 0.4397 0.4176 0.4278 0.4351 0.4526
12000 0.4126 0.4284 0.433 0.4025 0.4435
16000 0.4354 0.4298 0.4273 0.4063 0.4172
20000 0.4307 0.4241 0.4192 0.3912 0.4328
24000 0.4209 0.4122 0.415 0.4043 0.4293
28000 0.3916 0.4047 0.4101 0.4203 0.3926
32000 0.4078 0.3895 0.4103 0.3903 0.3794
36000 0.401 0.4003 0.3952 0.4066 0.4184
40000 0.4202 0.3843 0.4292 0.4053 0.4194
44000 0.4089 0.4121 0.4195 0.4141 0.4036
48000 0.4205 0.3976 0.4017 0.4019 0.4142
52000 0.3934 0.4067 0.4374 0.4146 0.41
56000 0.4221 0.409 0.4128 0.4229 0.4113
60000 0.4022 0.3895 0.3921 0.4098 0.3867
64000 0.3998 0.3891 0.4064 0.3913 0.4392
68000 0.4096 0.3886 0.384 0.4109 0.4064
72000 0.3902 0.408 0.3984 0.3841 0.3838
76000 0.4189 0.4007 0.4028 0.3875 0.4046
80000 0.4122 0.392 0.3981 0.4024 0.4001
84000 0.3939 0.3971 0.3898 0.407 0.4013
88000 0.4173 0.3912 0.4207 0.4064 0.4037
92000 0.3991 0.3881 0.3964 0.3966 0.3794
96000 0.4119 0.4251 0.3961 0.4137 0.4144
100000 0.3904 0.3842 0.393 0.4083 0.4048
104000 0.4243 0.4134 0.3808 0.4017 0.4283
108000 0.4044 0.406 0.3785 0.4181 0.4088
112000 0.4045 0.3897 0.3736 0.4173 0.4104
116000 0.4128 0.4054 0.3646 0.4141 0.424
120000 0.3993 0.397 0.3951 0.407 0.4043
124000 0.4034 0.4165 0.3977 0.3826 0.4207
128000 0.4142 0.4015 0.3792 0.4261 0.4142
132000 0.4329 0.3759 0.3945 0.3944 0.4017
136000 0.4167 0.4107 0.4104 0.4235 0.4151
140000 0.4189 0.4254 0.4058 0.4068 0.4007
144000 0.4025 0.4162 0.4015 0.4323 0.41
148000 0.3912 0.3965 0.4225 0.4115 0.3843
152000 0.4322 0.4224 0.4032 0.3908 0.4026
156000 0.4023 0.3998 0.4025 0.4237 0.3861
160000 0.4164 0.4177 0.4027 0.4154 0.3972
