,legit_iters,adv_iters,mse,psnr,cross_entropy,accuracy,avg_power_y,avg_power_z
0,0,0,0.06493040919303894,12.398015975952148,2.3029792308807373,0.09880000352859497,1.0,1.0
1,0,3,0.06493040919303894,12.398015975952148,2.3027546405792236,0.09749999642372131,1.0,1.0
