,legit_iters,adv_iters,mse,psnr,cross_entropy,accuracy,avg_power_y,avg_power_z
0,0,0,0.06493040919303894,12.398015975952148,2.3027546405792236,0.09749999642372131,1.0,1.0
1,5,0,0.06347517669200897,12.518919944763184,2.30277419090271,0.09759999811649323,1.0,1.0
2,5,4,0.06347517669200897,12.518919944763184,2.303147315979004,0.10000000149011612,1.0,1.0
