,legit_iters,adv_iters,mse,psnr,cross_entropy,accuracy,avg_power_y,avg_power_z
0,0,0,0.06445582211017609,12.441290855407715,2.3032007217407227,0.10000000149011612,0.9999998807907104,0.9999998807907104
1,5,0,0.06329591572284698,12.5362548828125,2.3031980991363525,0.10000000149011612,1.0,1.0
2,5,4,0.06329591572284698,12.5362548828125,2.303605079650879,0.10000000149011612,1.0,1.0
