,legit_iters,adv_iters,mse,psnr,cross_entropy,accuracy,avg_power_y,avg_power_z
0,0,0,0.06883375346660614,12.077569961547852,2.3038887977600098,0.10130000114440918,1.0,1.0
1,3,0,0.06573391705751419,12.334383964538574,2.30377197265625,0.09910000115633011,1.0,1.0
