4000 0.5246 0.5382 0.5292 0.5348 0.5217
8000 0.5065 0.5307 0.496 0.5252 0.5105
12000 0.5172 0.5366 0.5133 0.5324 0.5301
16000 0.521 0.5289 0.4911 0.5385 0.534
20000 0.5047 0.514 0.5066 0.5398 0.5324
24000 0.514 0.5034 0.5195 0.5228 0.5201
28000 0.5137 0.4945 0.5077 0.5332 0.529
32000 0.5161 0.529 0.5172 0.5239 0.5021
36000 0.5341 0.516 0.5339 0.5263 0.5044
40000 0.5142 0.4703 0.537 0.5411 0.5345
44000 0.5179 0.5021 0.5358 0.5221 0.5199
48000 0.5176 0.5265 0.5104 0.5259 0.5084
52000 0.4861 0.5388 0.5335 0.455 0.5002
56000 0.5106 0.4884 0.5141 0.538 0.5334
60000 0.5136 0.5269 0.5352 0.5165 0.5186
64000 0.5238 0.5004 0.532 0.5271 0.5047
68000 0.5124 0.5139 0.5176 0.5329 0.506
72000 0.5121 0.524 0.5232 0.5353 0.4752
76000 0.5251 0.4757 0.5384 0.5207 0.5093
80000 0.525 0.5081 0.5332 0.5381 0.4893
84000 0.519 0.4838 0.4936 0.5249 0.4955
88000 0.5121 0.4619 0.5253 0.526 0.5174
92000 0.505 0.4407 0.5218 0.4757 0.5204
96000 0.5268 0.4445 0.5104 0.5141 0.5255
100000 0.5081 0.4796 0.526 0.502 0.5229
104000 0.522 0.4687 0.5075 0.5414 0.5301
108000 0.4574 0.4558 0.5358 0.5316 0.5045
112000 0.4981 0.5061 0.4776 0.5226 0.5051
116000 0.5109 0.4926 0.4865 0.5247 0.5377
120000 0.4993 0.484 0.5169 0.5163 0.5267
124000 0.5241 0.4783 0.5222 0.4801 0.5323
128000 0.5036 0.5038 0.5337 0.4997 0.5136
132000 0.5062 0.4599 0.5092 0.4992 0.5288
136000 0.5094 0.498 0.5117 0.4893 0.5058
140000 0.4907 0.488 0.4988 0.4932 0.5276
144000 0.4896 0.5085 0.5077 0.514 0.4925
148000 0.5181 0.4862 0.5087 0.5106 0.5079
152000 0.5177 0.4931 0.5272 0.4989 0.5071
156000 0.4657 0.4189 0.5219 0.433 0.5224
160000 0.5202 0.4905 0.4943 0.4322 0.4907
