500 0.0050433697 0.0054152114 0.005096987 0.0057301805 0.0057336
1000 0.006154448 0.006510917 0.0072768624 0.0055727386 0.005943059
1500 0.008002673 0.006786457 0.0062722405 0.0061455797 0.005547213
2000 0.0069236173 0.0067830766 0.0055798325 0.007227502 0.0066377493
2500 0.007012798 0.007873226 0.0071332967 0.0062484606 0.005914606
3000 0.006742924 0.0066898633 0.006125379 0.0064519714 0.007603961
3500 0.007222508 0.008342377 0.0065277447 0.006726649 0.006792662
4000 0.008134876 0.006050985 0.006873067 0.0070990603 0.00746822
4500 0.011549481 0.00809991 0.006465941 0.0077575985 0.007631343
5000 0.0066896896 0.006565329 0.0065618968 0.006976707 0.0071127475
5500 0.008793066 0.006803644 0.007265144 0.007523921 0.008792861
6000 0.01043222 0.008084632 0.008544627 0.009640405 0.008368559
6500 0.008246657 0.0071644965 0.0077587413 0.009836634 0.006459635
7000 0.0067203906 0.010276988 0.009068311 0.008824754 0.0064252107
7500 0.009286212 0.009332172 0.008214577 0.0066463696 0.008027092
8000 0.00929078 0.009929309 0.00810676 0.008964972 0.008954903
8500 0.0075392486 0.0073575857 0.007531066 0.0077781663 0.009900367
9000 0.007663663 0.0071656574 0.0081497785 0.012148926 0.006902272
9500 0.00931603 0.007045094 0.0082830135 0.007562858 0.0072117285
10000 0.009472426 0.007746454 0.008308176 0.008804804 0.0068808133
10500 0.011085049 0.009120088 0.007622053 0.0075613786 0.008236077
11000 0.011023763 0.010792855 0.0072748796 0.008803126 0.008139354
11500 0.0071720076 0.010320511 0.008747368 0.0076407297 0.0072563845
12000 0.0072550424 0.0076621645 0.00664627 0.007713852 0.0065824506
12500 0.006855942 0.008733487 0.008537402 0.0102329375 0.00809942
13000 0.007912823 0.008596839 0.008062557 0.0076278 0.008188812
13500 0.008498491 0.010198288 0.011633017 0.008763608 0.008774797
14000 0.007757981 0.0072699054 0.008146649 0.008222615 0.008988541
14500 0.0072204666 0.0077792164 0.008404337 0.008138529 0.0087099355
15000 0.009877339 0.0071077403 0.009839441 0.0077356775 0.0068668104
15500 0.008210734 0.008368192 0.0072771637 0.00803295 0.0070109456
16000 0.009727477 0.008864951 0.0070938505 0.007618247 0.008986438
16500 0.007437121 0.007304943 0.008874059 0.008036001 0.0068329866
17000 0.009730268 0.008620707 0.011430406 0.01058982 0.007930379
17500 0.009918539 0.008079885 0.010371796 0.007116096 0.008395889
18000 0.007875758 0.00806732 0.011329518 0.007046747 0.007906279
18500 0.010442683 0.007940387 0.008820912 0.0077456227 0.0083562285
19000 0.008772158 0.009729583 0.007916665 0.008139573 0.007595988
19500 0.011307793 0.0072480263 0.007364917 0.007498765 0.010958558
20000 0.008387258 0.0070356424 0.008089695 0.008869422 0.008000729
