500 0.0047158035 0.0044982214 0.004678206 0.0050458433 0.0047230204
1000 0.005237576 0.0051625874 0.0055111786 0.005196984 0.005533986
1500 0.0050763693 0.005514261 0.0055783945 0.0055707325 0.005151675
2000 0.0056307684 0.0058731674 0.006620434 0.0055719353 0.0054513435
2500 0.0062200194 0.0065369327 0.0057628723 0.0065464014 0.006333064
3000 0.0066805817 0.007541768 0.0056935134 0.0064682206 0.0064552226
3500 0.0057455446 0.0089254575 0.006417908 0.0062884185 0.0069203367
4000 0.0066158096 0.0061806836 0.0067329737 0.0064780517 0.007388392
4500 0.0062851086 0.007759454 0.0065317564 0.006413248 0.008076416
5000 0.0070211166 0.008349976 0.0072512412 0.006608782 0.007377743
5500 0.0074849213 0.00833039 0.0066316803 0.0085591255 0.008044066
6000 0.0075541 0.007547047 0.007887744 0.0073539056 0.009305198
6500 0.008489492 0.007499425 0.007760595 0.008199228 0.00987043
7000 0.008465763 0.011053613 0.008972336 0.00753254 0.0078322
7500 0.008666903 0.008690347 0.0071957526 0.008364135 0.008909838
8000 0.0075392597 0.009949526 0.009281261 0.007724332 0.009141625
8500 0.008279633 0.008428943 0.009839001 0.007882072 0.008951947
9000 0.0075945323 0.008359365 0.008613884 0.0086650085 0.0122234775
9500 0.008230884 0.011681827 0.0075527085 0.0093898075 0.009820581
10000 0.009930382 0.01010994 0.008299381 0.007818411 0.011681905
10500 0.0087951515 0.011321204 0.009720822 0.008975491 0.010701812
11000 0.0091708405 0.0130954515 0.008412199 0.008688261 0.00907682
11500 0.009381363 0.01410905 0.009054202 0.011390027 0.008904041
12000 0.008381895 0.013478298 0.0095621655 0.009427008 0.008989813
12500 0.009835466 0.01108612 0.008521949 0.010581261 0.009677896
13000 0.009254724 0.014029304 0.010153847 0.008163989 0.009582553
13500 0.012514577 0.014601282 0.009031946 0.008279786 0.011243227
14000 0.011230578 0.010352569 0.01198071 0.009744259 0.010553505
14500 0.009538047 0.011529667 0.011613059 0.010086732 0.009244406
15000 0.010627268 0.012190829 0.009627566 0.010297565 0.009535049
15500 0.008920261 0.0123481285 0.009533402 0.012217472 0.009811672
16000 0.010809229 0.010522876 0.009392288 0.010542937 0.010117695
16500 0.010473887 0.013006343 0.010453813 0.011255739 0.009890469
17000 0.010228552 0.010664795 0.011345409 0.013090997 0.011389507
17500 0.010510386 0.01134775 0.011063943 0.011834163 0.010179794
18000 0.010991546 0.010292873 0.010974606 0.010797578 0.012578028
18500 0.010037283 0.012131325 0.0105334185 0.011266863 0.011496802
19000 0.010510221 0.01136073 0.010324918 0.011960044 0.010732499
19500 0.013180874 0.016538054 0.010868008 0.015856596 0.010587829
20000 0.009810168 0.011541243 0.012686176 0.016581897 0.01250296
