0 0.0039754333 0.0038349468 0.0038505418 0.0039384994 0.00389147
500 0.0069421255 0.0069248844 0.0063505387 0.007048585 0.007014602
1000 0.0076954085 0.0074664988 0.0074946666 0.00843418 0.007428101
1500 0.008246634 0.0074595516 0.0075712744 0.008876026 0.0077341185
2000 0.007323706 0.008310742 0.007691274 0.0077351327 0.0076712756
2500 0.0091854185 0.00929841 0.008951176 0.009325037 0.008626672
3000 0.008926863 0.010115321 0.009114247 0.010222789 0.0077354657
3500 0.009204904 0.007864324 0.009497448 0.009241282 0.009235524
4000 0.009952665 0.008387672 0.010548002 0.00928961 0.010093431
4500 0.009209257 0.009465828 0.008383975 0.010859435 0.0095992675
5000 0.009343441 0.010220074 0.009658086 0.008381878 0.009625534
5500 0.008465853 0.010846098 0.0100979265 0.010588506 0.009380259
6000 0.0093806265 0.010259929 0.010304809 0.010307706 0.010513967
6500 0.00976343 0.009787916 0.008841204 0.010892863 0.009121351
7000 0.0088483 0.00907571 0.010250934 0.010211019 0.010028223
7500 0.010293312 0.010310568 0.0104741445 0.011060997 0.009868535
8000 0.011583672 0.010983428 0.010739441 0.011190606 0.010112778
8500 0.010247127 0.011651217 0.0115489215 0.011471375 0.01064421
9000 0.009355898 0.0092376685 0.012604157 0.011724583 0.011309972
9500 0.010793773 0.011657546 0.011461798 0.009067515 0.010770074
10000 0.010004165 0.0093426 0.011881506 0.009784308 0.011400627
10500 0.010672099 0.010566296 0.011878556 0.0108342515 0.011382143
11000 0.010712439 0.009033603 0.009471777 0.011236027 0.009430505
11500 0.011407963 0.010816923 0.010366954 0.011923952 0.011185687
12000 0.011582226 0.010051915 0.010512123 0.009260471 0.012119176
12500 0.010379504 0.010719932 0.01149196 0.010951923 0.010805488
13000 0.010475511 0.011061952 0.011766973 0.011740183 0.0101523
13500 0.010666683 0.010981771 0.0111791575 0.010336513 0.011821427
14000 0.01087748 0.011071181 0.012528132 0.011502709 0.01107382
14500 0.011845635 0.011377279 0.011165374 0.011104579 0.010687551
15000 0.011605109 0.012205127 0.012071279 0.012022247 0.012140983
15500 0.011002527 0.012478711 0.012676326 0.012002248 0.011809398
16000 0.011346687 0.011252527 0.0097715445 0.011653009 0.012429453
16500 0.011563409 0.010760688 0.011529014 0.012602967 0.011779376
17000 0.011149738 0.01122934 0.011506906 0.011567694 0.013051994
17500 0.012411833 0.012206076 0.010319396 0.012443288 0.012178148
18000 0.012290007 0.011496052 0.0123503255 0.011920992 0.012465842
18500 0.013018606 0.012249677 0.011244477 0.01009336 0.012032405
19000 0.012868614 0.012698882 0.012078108 0.011255875 0.011481529
19500 0.011802129 0.013088512 0.0125213 0.011905717 0.01191786
20000 0.012545628 0.013098494 0.012114632 0.011704586 0.01260918
