0 0.5244 0.5245 0.5327 0.5331 0.5268
4000 0.1003 0.1002 0.1 0.1001 0.1
8000 0.1 0.1003 0.1001 0.1 0.1
12000 0.1001 0.1001 0.1 0.1 0.1002
16000 0.1002 0.1 0.1005 0.1 0.1001
20000 0.1005 0.1 0.1003 0.1005 0.1001
24000 0.1 0.1 0.1001 0.1001 0.1003
28000 0.1 0.1 0.1 0.1001 0.1002
32000 0.1001 0.1 0.1 0.1003 0.1003
36000 0.1004 0.1001 0.1001 0.1001 0.1002
40000 0.1 0.1001 0.101 0.1 0.1002
44000 0.1003 0.1001 0.0508 0.1006 0.1001
48000 0.1002 0.0999 0.1002 0.1001 0.1005
52000 0.1003 0.1 0.1008 0.1001 0.1
56000 0.1001 0.1002 0.1 0.1002 0.1007
60000 0.1 0.1 0.1001 0.1001 0.1002
64000 0.1001 0.1002 0.1006 0.1 0.1001
68000 0.1001 0.1001 0.1008 0.1005 0.1003
72000 0.1 0.1007 0.1004 0.1002 0.1
76000 0.1001 0.1 0.1002 0.1001 0.1006
80000 0.1008 0.1003 0.1001 0.1002 0.1001
84000 0.1003 0.1003 0.1002 0.1 0.1004
88000 0.1 0.1005 0.1001 0.1001 0.101
92000 0.1001 0.1 0.1001 0.101 0.1002
96000 0.1003 0.1 0.1011 0.1 0.0683
100000 0.1001 0.1003 0.1005 0.1003 0.0999
104000 0.1001 0.1 0.1004 0.1001 0.1008
108000 0.1 0.0999 0.1002 0.1 0.1002
112000 0.1007 0.1003 0.1001 0.1002 0.1001
116000 0.0999 0.1002 0.1006 0.1003 0.1001
120000 0.1 0.1003 0.1002 0.1 0.1004
124000 0.1 0.1005 0.1 0.1001 0.1002
128000 0.1 0.1003 0.1004 0.1007 0.1001
132000 0.1006 0.1005 0.1003 0.1002 0.1003
136000 0.1002 0.1004 0.1002 0.1 0.1003
140000 0.1001 0.1008 0.1003 0.1001 0.1009
144000 0.1 0.1002 0.1002 0.1003 0.1003
148000 0.1002 0.1004 0.1002 0.1003 0.1004
152000 0.1004 0.1007 0.0998 0.1003 0.1001
156000 0.1 0.1002 0.1003 0.1003 0.1001
160000 0.1006 0.1 0.1002 0.1002 0.1001
