0 0.0039703865 0.003831827 0.003851231 0.00395176 0.0038887735
500 0.004774475 0.0050192988 0.0051866174 0.004853754 0.005576321
1000 0.0055079693 0.0057125264 0.005450955 0.005367041 0.0050785244
1500 0.005945975 0.0069502625 0.0062390002 0.0057605864 0.0057207355
2000 0.0061848857 0.005517217 0.007344759 0.0062010484 0.0062769307
2500 0.0069398517 0.006512882 0.007473192 0.0073376275 0.0071972106
3000 0.0063276533 0.008303505 0.0063806805 0.006625785 0.00864335
3500 0.010631013 0.0069760913 0.007035379 0.006470481 0.009499984
4000 0.007346916 0.006648924 0.009450229 0.007688374 0.008222312
4500 0.008505878 0.0070252945 0.0071205567 0.008712502 0.0073114615
5000 0.0066041728 0.006896364 0.0078045498 0.007963264 0.009433438
5500 0.009138953 0.0065406794 0.011472242 0.008636252 0.007384101
6000 0.008431521 0.008137682 0.008703067 0.00946116 0.009978277
6500 0.0070370096 0.008176989 0.010782631 0.007337872 0.008231361
7000 0.010438656 0.008517049 0.00944163 0.008409389 0.010336925
7500 0.008128717 0.008401995 0.008418659 0.007859749 0.0081003485
8000 0.0091708535 0.008037183 0.008168829 0.010167152 0.010521355
8500 0.008546599 0.009957367 0.0099119805 0.0106668 0.011109956
9000 0.012022738 0.009170354 0.0080700675 0.008778634 0.010945725
9500 0.0074883387 0.0070881587 0.008144392 0.008677084 0.008140645
10000 0.00921105 0.008121542 0.010058427 0.00930058 0.0080515
10500 0.008846105 0.007842996 0.010766672 0.008599905 0.011222065
11000 0.008468995 0.010920805 0.009411278 0.012086553 0.010971754
11500 0.008033785 0.007832908 0.008493166 0.013455547 0.009102338
12000 0.010161649 0.0076657627 0.010605581 0.012771741 0.013427126
12500 0.008993051 0.0087793665 0.010216436 0.010045141 0.010436121
13000 0.010232376 0.008398711 0.013191547 0.009123028 0.011837643
13500 0.010381459 0.009115522 0.009020859 0.008910262 0.011076095
14000 0.009314059 0.010565863 0.009661142 0.008930539 0.009577857
14500 0.012257621 0.009529328 0.009318921 0.008888485 0.009474932
15000 0.010151267 0.008335293 0.010696126 0.008770055 0.010282255
15500 0.00786662 0.011628296 0.009497419 0.009690783 0.010626666
16000 0.014545213 0.0090024965 0.011339444 0.008923928 0.014247411
16500 0.008989265 0.010752085 0.009676486 0.012173397 0.010044871
17000 0.009579344 0.009384541 0.00920856 0.0092059225 0.011744961
17500 0.009499249 0.010094299 0.010737065 0.010428888 0.010989219
18000 0.011587699 0.010647483 0.009863867 0.00875245 0.010439007
18500 0.013629693 0.012223315 0.010122138 0.009059954 0.011442948
19000 0.012834196 0.009757686 0.013063658 0.009471645 0.014964277
19500 0.010419637 0.011052719 0.009688533 0.01194095 0.011792371
20000 0.01361592 0.010424532 0.009724469 0.008830697 0.013417406
