,legit_iters,adv_iters,mse,psnr,cross_entropy,accuracy,avg_power_y,avg_power_z
0,0,0,0.06501849740743637,12.396215438842773,2.302816867828369,0.10019999742507935,1.0,1.0
1,5,0,0.06382770836353302,12.494040489196777,2.302887439727783,0.10010000318288803,1.0,1.0
2,5,4,0.06382770836353302,12.494040489196777,2.3034284114837646,0.10000000149011612,1.0,1.0
