,legit_iters,adv_iters,mse,psnr,cross_entropy,accuracy,avg_power_y,avg_power_z
0,0,0,0.06787680089473724,12.157453536987305,2.3028321266174316,0.10000000149011612,0.9999998807907104,0.9999998807907104
1,3,0,0.06501849740743637,12.396215438842773,2.3028128147125244,0.10000000149011612,1.0,1.0
